Video_ID,Author,Comment,Comment_No_Stopword,Sentiment,Sentiment_Words
NOl7khOlCZo,Learn Math with Brian Sapinski,"The final Top 10 based on Borda Count is really only a Top 7 cuz 8-10 only got voted in once, yet high up.

1) Edge/Seth Hell In A Cell (28)
2) Roman/Logan (27)
3) KO & Sami/Roman & Solo (26)
4) Becky/Bianca/Sasha (15)
5) Mansoor/Cesaro (11)
6) Miz/Balor/Seth/Joe IC Title Ladder Match (10)
6) Seth/AJ World Heavyweight Title (10)
8) Bianca/Bayley (7)
9) Big E/Drew (6)
9) Balor/Woods King of the Ring (6)","final Top 10 based Borda Count really Top 7 cuz 8-10 got voted once, yet high up. 1) Edge/Seth Hell Cell (28) 2) Roman/Logan (27) 3) KO & Sami/Roman & Solo (26) 4) Becky/Bianca/Sasha (15) 5) Mansoor/Cesaro (11) 6) Miz/Balor/Seth/Joe IC Title Ladder Match (10) 6) Seth/AJ World Heavyweight Title (10) 8) Bianca/Bayley (7) 9) Big E/Drew (6) 9) Balor/Woods King Ring (6)",-0.0258,Negative
ZxYUjRqc-YQ,WrestleTalk,"LUKE: Do you think Vince will be at Crown Jewel? Let us know in the comments!
10 Greatest WWE United States Championship Reigns Ever | partsFUNknown 👉 https://www.youtube.com/watch?v=o1LIpulKA0g
More wrestling news on https://wrestletalk.com/
0:00 - Welcome...
0:12 - Congrats To MJF
0:39 - Vince McMahon Crown Jewel Update
5:13 - AJ Styles WWE Return
5:31 - WWE & AEW Ratings
8:43 - WWE Messing With AEW?
10:04 - NXT 1 Minute 1 Take
- - -
Written by: Luke Owen
Presented by: Luke Owen
Thumbnail by: Brandon Syres
Image Sourcing by: Brandon Syres",LUKE: think Vince Crown Jewel? Let us know comments! 10 Greatest WWE United States Championship Reigns Ever | partsFUNknown 👉 https://www.youtube.com/watch?v=o1LIpulKA0g wrestling news https://wrestletalk.com/ 0:00 - Welcome... 0:12 - Congrats MJF 0:39 - Vince McMahon Crown Jewel Update 5:13 - AJ Styles WWE Return 5:31 - WWE & AEW Ratings 8:43 - WWE Messing AEW? 10:04 - NXT 1 Minute 1 Take - - - Written by: Luke Owen Presented by: Luke Owen Thumbnail by: Brandon Syres Image Sourcing by: Brandon Syres,0.9592,Positive
ZxYUjRqc-YQ,RandomRides&Thoughts,"WWE has went stagnant. Just like in the 80s. If they don’t take lessons learned from attitude era, and ruthless aggression, they will ultimately “ work themselves out of a job”.","WWE went stagnant. like 80s. don’t take lessons learned attitude era, ruthless aggression, ultimately “ work job”.",0.0772,Positive
ZxYUjRqc-YQ,demarco adkins,"That news about WWE and AEW pay-per-view schedules is interesting to see the latest, unfortunately for myself I will have to watch both shows on television so, I have been to a WWE show live once before. NXT was a good show as well.","news WWE AEW pay-per-view schedules interesting see latest, unfortunately watch shows television so, WWE show live before. NXT good show well.",0.6486,Positive
ZxYUjRqc-YQ,KaijuCouture,"Meltzer on AEW ratings: ""hah losers!:

Meltzer on WWE ratings: ""t-thats not that bad"" 

And before you blow a blood vessel screeching about how much worse AEWs were i wont disagree, but how much longer has WWE been around than AEW? Whats their excuse? I wish both companies the best, and unfortunately WWEs product has just been more entertaining as of late, again AEW only bests them in the actual wrestling part of the show.","Meltzer AEW ratings: ""hah losers!: Meltzer WWE ratings: ""t-thats bad"" blow blood vessel screeching much worse AEWs wont disagree, much longer WWE around AEW? Whats excuse? wish companies best, unfortunately WWEs product entertaining late, AEW bests actual wrestling part show.",0.6041,Positive
ZxYUjRqc-YQ,Justin Barrett,More and more people are ditching cable. AEW needs to get on Max sooner rather than later,people ditching cable. AEW needs get Max sooner rather later,0.0,Neutral
ZxYUjRqc-YQ,Patrice Carrier,AEW shills already finding their excuse for Wembley stadium not having so many tickets sold two years in a row!!! 😂😂,AEW shills already finding excuse Wembley stadium many tickets sold two years row!!! 😂😂,0.2905,Positive
ZxYUjRqc-YQ,Chissoe Gray,A. M 9,A. 9,0.0,Neutral
ZxYUjRqc-YQ,John Freedberg,That 90s wrestling faction name: If you had NO CHANCE would you let it thlip?,90s wrestling faction name: CHANCE would let thlip?,0.4084,Positive
ZxYUjRqc-YQ,jaws,Ofcourse he will...he was ALWAYS there,Ofcourse will...he ALWAYS,0.0,Neutral
ZxYUjRqc-YQ,Chris Kay,"IT is a coincidence no matter how hard you insult your audience. They have to fit it with their own PLE schedule and that date is a balance between the one before it and the one after it. If they really wanted to mess with AEW they would have made Bash in Berlin a stadium show.  Also, Dave Meltzer is a massive AEW shill. He is baised as hell and his words on this should not be taken seriously.","coincidence matter hard insult audience. fit PLE schedule date balance one one it. really wanted mess AEW would made Bash Berlin stadium show. Also, Dave Meltzer massive AEW shill. baised hell words taken seriously.",-0.8801,Negative
ZxYUjRqc-YQ,OhhhKingSlayer,It's Smart of Wwe honestly,Smart Wwe honestly,0.6908,Positive
ZxYUjRqc-YQ,DR1212,"WWE blood money ppv. 
This should not be enjoyed",WWE blood money ppv. enjoyed,0.5106,Positive
ZxYUjRqc-YQ,Daryl Spykerman,The Baddest Slim on the Planet ,Baddest Slim Planet,0.0,Neutral
ZxYUjRqc-YQ,Spin San,It wasn’t a TLC match it was a tables ladders and scares match totally different thing🎃,wasn’t TLC match tables ladders scares match totally different thing🎃,-0.34,Negative
ZxYUjRqc-YQ,605 Guy,Ghostbusters ❤️❤️❤️❤️,Ghostbusters ❤️❤️❤️❤️,0.0,Neutral
ZxYUjRqc-YQ,DDS029,"Only TEN lifetimes??? How much are you making there, and where do I sign up?

I'll work for half of what you're making!","TEN lifetimes??? much making there, sign up? I'll work half making!",0.0,Neutral
ZxYUjRqc-YQ,packerpf,"Baron Corbin in the nxt title picture shows how far the prestige of the belt has fallen, or the lack of talent in nxt.","Baron Corbin nxt title picture shows far prestige belt fallen, lack talent nxt.",-0.25,Negative
ZxYUjRqc-YQ,blablablaa,"Another thing I noticed was the high ticket prices for WWE. In a ticket sale today I couldn't get a high level ticket at previous prices. So much so that they had a whole section at an extra price of 700$ per ticket. Which is insane for a Raw in Oregon in my opinion, but also I can't blame them if they can charge it (AEW recently sold tickets here and it was about half of the price for the normal tickets (not the 700$) so you could get front row for $200 which is more typical in my mind","Another thing noticed high ticket prices WWE. ticket sale today get high level ticket previous prices. much whole section extra price 700$ per ticket. insane Raw Oregon opinion, also can't blame charge (AEW recently sold tickets half price normal tickets (not 700$) could get front row $200 typical mind",-0.169,Negative
ZxYUjRqc-YQ,blablablaa,"I think its interesting how AEW viewers (not saying this doesn't happen with WWE), seem to tune out more often once they saw their guy. Once MJF is out, or before he's out for the main event yet, they just don't care about the show. On one hand MJF draws, on the other its a mark of how much his story is the only thing keeping people watching. If MJF got injured does Dynamite drop to 600k viewers and collision to 350k?","think interesting AEW viewers (not saying happen WWE), seem tune often saw guy. MJF out, he's main event yet, care show. one hand MJF draws, mark much story thing keeping people watching. MJF got injured Dynamite drop 600k viewers collision 350k?",0.5423,Positive
ZxYUjRqc-YQ,Jesse Amadeus,Am I the only one who automatically just skips right past the Turbo Jack/Jake skits? They're kinda crap,one automatically skips right past Turbo Jack/Jake skits? They're kinda crap,-0.3197,Negative
ZxYUjRqc-YQ,gee humor,"Ratings is always interesting. I think Miz is funny but never watch him, so that's gotta be women watching Miz and Vincel bots watching Gunther, with some overlap.","Ratings always interesting. think Miz funny never watch him, that's gotta women watching Miz Vincel bots watching Gunther, overlap.",0.6808,Positive
Z3H0mtNhYBA,WrestleTalk,"PETE: What do you think of Tony's booking stance in AEW? Let us know in the comments!
November 2023's BIGGEST MOVIE RELEASES! | What's On At Cineworld Cinemas 👉 https://www.youtube.com/watch?v=lMwSY3D3nCc
More wrestling news on https://wrestletalk.com/
0:00 - Welcome...
0:15 - AEW Creative Frustration
1:59 - Drew McIntyre Contract Status
2:27 - WWE Plan For Will Ospreay?
4:45 - WWE RAW Review
- - -
Written by: Pete Quinnell & Oli Davis
Presented by: Pete Quinnell & Oli Davis
Thumbnail by: Brandon Syres
Image Sourcing by: Brandon Syres",PETE: think Tony's booking stance AEW? Let us know comments! November 2023's BIGGEST MOVIE RELEASES! | What's Cineworld Cinemas 👉 https://www.youtube.com/watch?v=lMwSY3D3nCc wrestling news https://wrestletalk.com/ 0:00 - Welcome... 0:15 - AEW Creative Frustration 1:59 - Drew McIntyre Contract Status 2:27 - WWE Plan Ospreay? 4:45 - WWE RAW Review - - - Written by: Pete Quinnell & Oli Davis Presented by: Pete Quinnell & Oli Davis Thumbnail by: Brandon Syres Image Sourcing by: Brandon Syres,-0.3235,Negative
Z3H0mtNhYBA,demarco adkins,As it relates to Crown Jewel 💎 I hope to at least see a title change.,relates Crown Jewel 💎 hope least see title change.,0.6597,Positive
Z3H0mtNhYBA,lsm lsm,So AEW is just making it up as they go along?,AEW making go along?,0.0,Neutral
Z3H0mtNhYBA,D2KPrime,"The problem with AEW is that Tony Khan books the company based on what entertains HIM and people who think like him.  Regardless of the avenue of entertainment, you have to make a product everyone can enjoy, or have multiple-facets of your programming to check every box so that there is a little bit of something for everybody.  That's kinda where WWE is right now.

Neither approach is easy, but necessary for growth.  Otherwise AEW isn't going to get any bigger than it already is.  They'll have their loyal audience, and that's it.  One can only imagine what Paul Heyman could do with that roster if he was put in complete-control.  AEW's existence I feel is necessary for the health of the pro-wrestling industry as a whole, but someone needs to get Tony Khan out of creative NOW for the good of AEW.","problem AEW Tony Khan books company based entertains people think like him. Regardless avenue entertainment, make product everyone enjoy, multiple-facets programming check every box little bit something everybody. That's kinda WWE right now. Neither approach easy, necessary growth. Otherwise AEW going get bigger already is. They'll loyal audience, that's it. One imagine Paul Heyman could roster put complete-control. AEW's existence feel necessary health pro-wrestling industry whole, someone needs get Tony Khan creative good AEW.",0.9538,Positive
Z3H0mtNhYBA,Tim Beatty,We get it Luke hates The Miz.   He loves to tell us about how The Miz is bad and things from the 90's were RAD⚡!,get Luke hates Miz. loves tell us Miz bad things 90's RAD⚡!,-0.4574,Negative
Z3H0mtNhYBA,TheMorbidHobo,Fueds and matches have no build? That just sounds like aew for the past few years.,Fueds matches build? sounds like aew past years.,0.3612,Positive
Z3H0mtNhYBA,Tarrance Sutton,If miz has someone like a Jim cornette in his corner that would be good for him just like if cm punk returns they should put jim cornett as his manager 🤔,miz someone like Jim cornette corner would good like cm punk returns put jim cornett manager 🤔,0.7845,Positive
Z3H0mtNhYBA,Dan Doucette,For a second I thought Luke was going to give raw a 35 star rating 😅😅😅,second thought Luke going give raw 35 star rating 😅😅😅,0.0,Neutral
Z3H0mtNhYBA,Steven B,"DAVE MELTZER SAID SO...
DAVE IS A HACK AND YOU GAVE ZERO NEWS TODAY. 👎",DAVE MELTZER SAID SO... DAVE HACK GAVE ZERO NEWS TODAY. 👎,0.0,Neutral
Z3H0mtNhYBA,GeorgeXVX,The worst part of pro wrestling is things like WrestleTalk and Cultaholic.,worst part pro wrestling things like WrestleTalk Cultaholic.,-0.3818,Negative
Z3H0mtNhYBA,G Romester,AEW Creative: “I’ve fallen and I can’t get up!”,AEW Creative: “I’ve fallen can’t get up!”,0.1759,Positive
Z3H0mtNhYBA,Gary Laughlin,Yeah fast pace for seth Franklin Roland,Yeah fast pace seth Franklin Roland,0.296,Positive
Z3H0mtNhYBA,lorddavid3dxw,"No, please stick Osprey in NXT Europe. Keep him away from everyones screens permanently.

Or are we no longer caring about the whoke Speaking Out movement?","No, please stick Osprey NXT Europe. Keep away everyones screens permanently. longer caring whoke Speaking movement?",0.5106,Positive
Z3H0mtNhYBA,phil deiner,calling Twitter X is cringe.,calling Twitter X cringe.,0.0,Neutral
Z3H0mtNhYBA,Aaron Gonsalves,"I too like the Miz, but its hard to take him seriously after he got obliterated by Snoop Dogg at Wrestlemania.","like Miz, hard take seriously got obliterated Snoop Dogg Wrestlemania.",-0.4019,Negative
Z3H0mtNhYBA,Michael Miller,"Ok in order for Gunther to get the main event push, he pretty much HAS to drop the IC title. If they're pushing face Miz, they may be planning to tie him for Jericho's record 9 title runs. And to BREAK Pedro Morales' total combined length. Mid card or not I've wanted this for Miz forever. Im afraid of getting my hopes up.","Ok order Gunther get main event push, pretty much drop IC title. they're pushing face Miz, may planning tie Jericho's record 9 title runs. BREAK Pedro Morales' total combined length. Mid card I've wanted Miz forever. Im afraid getting hopes up.",0.7269,Positive
